VehicleID,CustomerGrade,AuctionPurchaseDate,AuctionPurchaseAmount,AuctionSaleDate,AuctionSaleAmount,VehicleType,Year,Make,Model,Trim,BodyType,AuctionPurchaseOdometer,AutomaticTransmission,DriveType
22607,B,2012-10-08,6040,2015-01-09,1061,Car,2004,Mazda,Mazda3,i,Sedan,92076,1,NA
31277,C,2013-12-30,11300,2015-10-08,7834.46,Car,2013,Dodge,Avenger,SE,Sedan,42023,1,FWD
15107,C,2014-02-04,10080,2015-01-28,4752,Car,2011,Dodge,Avenger,Express,Sedan,57754,1,FWD
2130,B,2013-07-03,7075,2015-08-20,4454,Car,2008,Nissan,Versa,1.8 SL,Hatchback,69163,1,FWD
22362,A,2012-07-21,10425,2015-03-03,3542,Car,2009,Dodge,Avenger,SXT,Sedan,82989,1,NA
14575,C,2013-06-26,7565,2015-04-23,3060,Car,2007,Chevrolet,Impala,LS,Sedan,97657,1,FWD
4227,C,2014-11-04,7900,2015-07-08,4446.4,Car,2007,Nissan,Altima,2.5 S,Sedan,88084,1,FWD
10685,C,2012-10-19,6040,2015-03-05,3290.5,Car,2006,Mitsubishi,Lancer,ES,Sedan,56938,1,NA
5477,A,2012-11-01,10850,2015-05-05,8017.81,Car,2011,Dodge,Avenger,Express,Sedan,36965,1,NA
24242,D,2013-11-19,6570,2015-05-19,3328.9,Car,2008,Chrysler,Sebring,LX,Sedan,77722,1,FWD
17830,B,2013-12-17,7640,2015-04-08,5680,Car,2010,Hyundai,Sonata,GLS,Sedan,81893,1,FWD
13236,B,2014-05-28,8040,2015-05-29,4702,Car,2010,Chevrolet,Cobalt,LT,Sedan,78445,1,FWD
10306,C,2012-02-22,5175,2015-05-20,997,Car,2006,Dodge,Stratus,SXT,Sedan,97280,1,NA
3035,B,2013-12-19,6840,2015-12-09,4182,Car,2005,Nissan,Maxima,3.5 SE,Sedan,82309,1,FWD
23122,C,2013-02-04,6640,2015-01-30,1918,Car,2005,Ford,Five Hundred,SEL,Sedan,96939,1,NA
2859,C,2013-11-22,5540,2015-08-26,2099.38,Car,2008,Chevrolet,Cobalt,LT,Sedan,72558,1,FWD
20823,C,2013-05-02,5740,2015-11-24,164,Car,2006,Chevrolet,Malibu Maxx,LT,Hatchback,101980,1,NA
3303,B,2014-02-19,8365,2015-07-14,3441.45,Car,2009,Ford,Taurus X,SEL,Wagon,85937,1,FWD
5082,A,2012-06-21,6920,2015-08-04,1326,Car,2007,Ford,Five Hundred,SEL,Sedan,116722,1,NA
5581,B,2012-11-27,4740,2015-07-08,902,Car,2006,Ford,Taurus,SE,Sedan,97496,1,NA
20303,C,2011-08-04,5575,2015-01-20,3125,Car,2005,Mercury,Grand Marquis,GS,Sedan,128827,1,NA
10880,C,2013-01-23,8240,2015-03-26,4231.86,Car,2007,Ford,Fusion,I-4 S,Sedan,66578,1,NA
35133,B,2013-11-07,7440,2015-06-09,3140,SUV,2005,Jeep,Grand Cherokee,Laredo,SUV,91424,1,RWD
27499,A,2014-04-16,8390,2015-08-27,2606,Car,2009,Mercury,Sable,Base,Sedan,75098,1,FWD
32728,B,2013-07-02,8040,2015-09-01,4046.04,Car,2008,Mercury,Milan,I-4 Premier,Sedan,81744,1,FWD
7652,C,2014-06-12,9310,2015-08-18,6680.22,Car,2009,Kia,Optima,EX,Sedan,78535,1,FWD
15223,C,2014-03-18,9040,2015-06-24,2947,SUV,2006,Honda,Pilot,EX-L,SUV,99450,1,FWD
20180,B,2014-10-07,6825,2015-08-25,3338.5,SUV,2009,Dodge,Journey,SE,SUV,94429,1,FWD
33181,C,2014-01-23,8125,2015-02-26,3619.38,Car,2008,Mazda,Mazda6,i Sport Value Edition,Sedan,92208,1,FWD
15061,C,2014-01-09,10045,2015-02-18,7929,Car,2012,Chrysler,200,LX,Sedan,56455,1,FWD
11070,C,2013-04-08,8340,2015-09-02,4462.16,Car,2008,Dodge,Charger,Base,Sedan,100854,1,NA
23027,C,2013-01-10,9460,2015-08-25,2871.77,Car,2010,Chevrolet,Malibu,LT,Sedan,65010,1,NA
6357,A,2013-07-30,6880,2015-09-29,3049.2,Car,2009,Chevrolet,Cobalt,LT,Coupe,116345,1,FWD
5418,C,2012-10-18,5750,2015-01-27,365,SUV,2007,Saturn,Vue,Base,SUV,101174,0,NA
30304,B,2012-07-26,7850,2015-03-12,4778.1,Car,2009,Ford,Taurus,SE,Sedan,90964,1,NA
19957,C,2014-04-17,11200,2015-03-12,7583.22,Car,2009,Honda,Accord,EX,Sedan,105144,1,FWD
17104,C,2013-03-06,8345,2015-04-30,3318.41,Car,2011,Chevrolet,Aveo,LT,Sedan,48885,1,NA
29132,B,2013-05-15,10140,2015-09-22,3949.17,SUV,2007,Jeep,Commander,Sport,SUV,91096,1,4WD
16659,B,2012-07-25,10745,2015-09-02,5790.82,Car,2006,Dodge,Charger,RT,Sedan,119978,1,NA
5801,C,2013-01-24,5950,2015-01-06,2800.5,Van,2007,Dodge,Grand Caravan,SE,Mini-Van,98682,1,FWD
7397,B,2014-04-22,9125,2015-03-24,6780.6,SUV,2008,Hyundai,Santa Fe,GLS,SUV,92411,1,FWD
19777,C,2014-01-07,8670,2015-06-25,5667.75,Car,2009,Toyota,Camry,LE,Sedan,93408,1,FWD
20996,B,2013-08-21,10575,2015-03-09,6623,Car,2012,FIAT,500,Pop,Hatchback,42146,1,FWD
1254,B,2012-11-27,6740,2015-09-10,559,Car,2005,Volvo,V50,2.4i,Wagon,92350,1,NA
15036,B,2013-12-18,8280,2015-12-17,3831,Van,2008,Dodge,Grand Caravan,SXT,Mini-Van,94019,1,FWD
9978,C,2014-08-12,7740,2015-09-08,4690,Car,2010,Chrysler,Sebring,Touring,Convertible,100491,1,FWD
5970,B,2013-04-02,6640,2015-03-10,3887,Car,2007,Hyundai,Sonata,Limited,Sedan,92145,1,NA
24661,C,2014-03-06,8305,2015-06-19,4758,Car,2009,Chevrolet,Impala,LT,Sedan,80402,1,FWD
30284,A,2012-06-27,8810,2015-11-05,3807,Car,2009,Chrysler,Sebring,LX,Sedan,110316,1,NA
1376,C,2012-12-21,8640,2015-02-04,5660,SUV,2006,Nissan,Pathfinder,SE,SUV,99386,1,RWD
21365,B,2014-05-13,9540,2015-03-09,7268,Car,2009,Chevrolet,Malibu,LT2,Sedan,92043,1,FWD
7537,A,2014-05-20,7915,2015-09-09,2857,Car,2007,Chevrolet,Impala,LT,Sedan,91985,1,FWD
6500,C,2013-08-30,9775,2015-03-24,5982.47,Car,2010,Ford,Fusion,S,Sedan,80406,1,FWD
12697,C,2012-10-17,3140,2015-05-29,791.5,Car,2004,Chrysler,PT Cruiser,Base,Wagon,106273,1,NA
10602,A,2012-09-13,5740,2015-02-26,2545.5,Car,2005,Ford,Focus,ZXW SE,Wagon,92492,1,NA
30570,B,2012-12-12,9840,2015-04-09,4960.1,Car,2009,Chevrolet,Malibu,LT2,Sedan,78832,1,NA
20092,B,2014-07-15,8930,2015-05-28,7138.7,Car,2005,Toyota,Avalon,XLS,Sedan,95912,1,FWD
6178,C,2013-05-30,6670,2015-03-12,3490,Car,2005,Toyota,Matrix,Base,Wagon,103498,1,FWD
2724,B,2013-10-31,8325,2015-02-10,4876.2,Car,2008,Chevrolet,Malibu,LT,Sedan,94477,1,FWD
32253,B,2012-09-20,6940,2015-04-14,1323,Car,2008,Chevrolet,Impala,LS,Sedan,146910,1,NA
13172,B,2014-03-27,8560,2015-07-10,5805.98,Car,2006,Chrysler,300,Touring,Sedan,90022,1,RWD
11843,C,2014-02-28,8405,2015-10-14,4917,Van,2008,Chrysler,Town and Country,LX,Mini-Van,83238,1,FWD
26481,C,2013-09-20,8445,2015-09-16,3281,Car,2004,INFINITI,G35,Base,Sedan,108900,1,AWD
16286,A,2011-10-11,7375,2015-06-18,1280.76,Van,2006,Pontiac,Montana SV6,Base,Mini-Van,106842,1,NA
29598,A,2014-03-06,11190,2015-07-28,6385,Car,2012,Honda,Insight,Base,Hatchback,37234,1,FWD
10641,B,2012-10-03,4540,2015-04-09,2468,Van,2003,Mazda,MPV,LX,Mini-Van,88879,1,NA
32410,A,2012-12-20,5240,2015-05-26,507,Car,2004,Chevrolet,Malibu,LS,Sedan,93987,1,NA
15631,B,2014-09-10,9040,2015-10-21,5584.99,Truck,2004,Ford,Explorer Sport Trac,XLS,Pickup,67834,1,RWD
12034,C,2014-05-28,9140,2015-03-19,5976,Car,2009,Hyundai,Sonata,Limited,Sedan,91067,1,FWD
2450,B,2013-09-11,8040,2015-11-18,4972,Car,2010,Pontiac,G6,Base,Sedan,89712,1,FWD
15658,C,2014-10-02,6100,2015-11-18,3054.58,Car,2007,Saturn,Aura,XE,Sedan,81231,1,FWD
21940,B,2011-12-20,8075,2015-07-29,2278,SUV,2005,Jeep,Liberty,Sport,SUV,83836,0,NA
9672,C,2014-02-19,8845,2015-02-09,5771.5,Car,2012,Hyundai,Accent,GLS,Sedan,57236,1,FWD
22250,C,2012-06-06,9626,2015-01-06,6395.27,Car,2007,Dodge,Charger,Base,Sedan,90658,1,NA
17586,A,2013-09-20,9530,2015-03-26,4420.5,Van,2007,Honda,Odyssey,EX-L,Mini-Van,107221,1,FWD
17428,C,2013-07-31,4740,2015-12-09,2425,Car,2004,Mercury,Grand Marquis,GS,Sedan,80281,1,RWD
8354,C,2011-09-20,7375,2015-08-11,1520,Car,2007,Chevrolet,Malibu,LT,Sedan,93054,1,NA
26018,B,2015-05-05,5400,2015-11-17,3502,SUV,2006,Kia,Sorento,LX,SUV,106018,1,RWD
15467,C,2014-06-13,9240,2015-09-30,6738.5,Van,2010,Chrysler,Town and Country,LX,Mini-Van,95567,1,FWD
7855,C,2014-08-07,8180,2015-10-14,3726,Car,2008,Nissan,Rogue,S,Wagon,101690,1,FWD
5077,C,2012-06-20,8830,2015-07-21,4071.78,Car,2008,Dodge,Charger,Base,Sedan,161211,1,NA
32500,A,2013-02-21,6440,2015-02-17,2934.5,SUV,2006,Saturn,Vue,Base,SUV,80001,1,FWD
29246,B,2013-08-07,6170,2015-01-08,3694.5,Car,2006,Nissan,Altima,2.5 S,Sedan,98237,1,FWD
32574,A,2013-04-11,9020,2015-03-10,5029.5,Car,2009,Nissan,Altima,2.5 S,Sedan,85250,1,NA
16587,C,2012-06-06,4710,2015-01-08,1553.75,Car,2003,Ford,Mustang,Base,Coupe,106736,0,NA
6723,A,2013-10-17,7160,2015-02-17,5826,Truck,2007,Ford,F-150,XL,Pickup,92955,1,RWD
15060,C,2014-01-08,5170,2015-06-24,2584.41,Car,2009,Chevrolet,Aveo,LT,Sedan,97381,1,FWD
33362,C,2014-04-01,8040,2015-07-14,1685.8,SUV,2009,Jeep,Patriot,Sport,SUV,74802,1,4X2
25484,B,2014-08-21,7015,2015-10-13,4577,Car,2011,Chevrolet,HHR,LT,Wagon,84702,1,FWD
20069,C,2014-06-25,9740,2015-11-19,2407,SUV,2009,Jeep,Liberty,Limited,SUV,110033,1,4X4
29478,C,2013-12-31,11625,2015-04-30,8276.4,Car,2012,Volkswagen,Jetta,SE PZEV,Sedan,42943,1,FWD
15945,A,2012-10-17,6140,2015-08-18,999,Car,2006,Hyundai,Accent,GLS,Sedan,58876,1,NA
7220,C,2014-02-28,7340,2015-03-24,3072,SUV,2005,Toyota,RAV4,Base,SUV,109842,1,FWD
26697,B,2014-10-09,10260,2015-05-27,10020,SUV,2010,Dodge,Nitro,SXT,SUV,100453,1,4X4
27265,B,2014-10-22,12930,2015-12-03,3764,SUV,2011,Chevrolet,Traverse,LT,SUV,95925,1,FWD
25396,B,2014-07-29,6295,2015-11-03,3871.43,SUV,2006,Chevrolet,Equinox,LS,SUV,95889,1,FWD
32887,C,2013-09-24,7500,2015-02-26,4002.5,Car,2007,Chrysler,Sebring,Base,Sedan,78903,1,FWD
19998,C,2014-05-20,10270,2015-03-26,10837.75,SUV,2012,Ford,Escape,XLT,SUV,91861,1,FWD
15770,C,2014-12-31,10700,2015-11-24,10580.5,SUV,2008,Dodge,Durango,Limited,SUV,82539,1,4WD
620,C,2012-06-07,8710,2015-06-18,690,Car,2007,Hyundai,Sonata,GLS,Sedan,53243,1,NA
25020,A,2014-05-22,9840,2015-07-14,5192.48,SUV,2010,Jeep,Patriot,Sport,SUV,71563,1,4X4
31390,B,2014-03-11,10290,2015-09-09,5527,Car,2008,Chevrolet,Malibu,LT,Sedan,75790,1,FWD
734,B,2012-07-24,6210,2015-01-28,1588,SUV,2005,Chevrolet,Equinox,LS,SUV,113081,1,NA
10327,C,2012-03-21,6275,2015-04-09,2513.5,Car,2008,Chrysler,PT Cruiser,Base,Wagon,109716,1,NA
16943,B,2012-12-19,8040,2015-03-12,2570.5,Car,2007,Pontiac,G6,Value Leader,Sedan,86368,1,NA
1312,C,2012-12-06,8170,2015-10-14,2804.5,Car,2010,Kia,Forte,EX,Sedan,96295,1,NA
20456,C,2012-04-12,6010,2015-01-12,1328,Car,2007,Saturn,Ion,2,Sedan,125096,1,NA
11354,B,2013-08-05,7805,2015-01-29,3970.5,Car,2008,Chevrolet,HHR,LS,Wagon,93730,1,FWD
20001,B,2014-05-20,9070,2015-09-16,6497.62,Car,2009,Scion,xB,Base,Wagon,71675,1,FWD
16237,C,2011-08-10,4675,2015-04-02,130.35,Car,2005,Dodge,Neon,SXT,Sedan,126437,1,NA
34664,B,2014-04-22,6840,2015-05-07,4544.68,Car,2006,Hyundai,Sonata,LX,Sedan,89529,1,FWD
12497,C,2011-12-21,7275,2015-04-09,2237,SUV,2003,Chevrolet,TrailBlazer,EXT LT,SUV,145000,1,NA
22900,B,2012-11-30,7125,2015-01-30,2354,SUV,2006,Dodge,Durango,SLT,SUV,86121,1,NA
32791,C,2013-07-29,7700,2015-07-21,1747.6,Car,2008,Ford,Focus,SES,Sedan,99824,1,FWD
24557,B,2014-02-11,9725,2015-11-25,5362,Car,2006,Toyota,Avalon,Limited,Sedan,99432,1,FWD
32493,B,2013-02-19,7440,2015-08-25,2522.25,SUV,2005,Lincoln,Aviator,Luxury,SUV,100261,1,NA
9160,C,2013-05-21,10420,2015-12-17,3565.3,SUV,2009,Chevrolet,Equinox,LS,SUV,93349,1,FWD
13496,A,2011-11-16,7875,2015-04-22,3225.9,Car,2007,Dodge,Caliber,SXT,Wagon,93473,0,NA
816,A,2012-08-14,6740,2015-02-04,1813,Car,2008,Chrysler,Sebring,LX,Sedan,102400,1,NA
17363,C,2013-06-21,6975,2015-10-28,2329.5,SUV,2005,Jeep,Grand Cherokee,Laredo,SUV,96913,1,RWD
19933,B,2014-04-08,8860,2015-05-05,5908.93,Car,2009,Honda,Civic,DX-VP,Sedan,68049,1,FWD
8249,D,2015-02-06,7425,2015-12-22,3896.5,Car,2008,Chevrolet,Impala,LT,Sedan,69816,1,FWD
34763,C,2014-06-04,9250,2015-12-10,4820.5,Car,2010,Chevrolet,Impala,LS,Sedan,71540,1,FWD
30,B,2011-08-03,7700,2015-11-11,1158,SUV,2005,Hyundai,Santa Fe,GLS,SUV,85454,1,NA
33118,A,2013-12-18,11275,2015-01-29,6325.5,SUV,2008,Cadillac,SRX,V6,SUV,99190,1,AWD
30027,C,2015-01-06,6215,2015-09-24,3559.4,SUV,2007,Cadillac,SRX,V6,SUV,93785,1,RWD
33794,C,2014-10-03,5375,2015-10-13,2326.01,SUV,2005,Hyundai,Santa Fe,GLS,SUV,95659,1,FWD
22373,D,2012-07-26,8210,2015-03-17,1907,Car,2006,Volkswagen,Passat,2.0T,Sedan,119063,1,NA
26548,A,2013-12-10,9400,2015-04-02,4391,Car,2009,Dodge,Charger,SE,Sedan,95950,1,RWD
4523,C,2011-08-19,9070,2015-06-30,1701,SUV,2007,Chevrolet,Equinox,LS,SUV,75777,1,NA
29085,B,2013-04-17,4370,2015-07-09,1241,Car,2007,Chrysler,PT Cruiser,Base,Wagon,100901,1,NA
21732,C,2011-09-21,6700,2015-04-28,1885.58,Car,2007,Dodge,Caliber,Base,Wagon,69388,0,NA
10873,B,2013-01-22,8740,2015-10-07,3804.7,Car,2008,Toyota,Camry,LE,Sedan,95630,1,NA
18808,B,2012-03-21,7975,2015-03-12,2487,Car,2008,Ford,Fusion,I4 SE,Sedan,90649,1,NA
6288,B,2013-07-09,8425,2015-03-10,5852.22,Car,2009,Ford,Fusion,V6 SEL,Sedan,98323,1,FWD
34128,B,2013-08-08,9040,2015-07-23,6718.1,Car,2010,Ford,Fusion,SE,Sedan,80309,1,FWD
5544,B,2012-11-14,8540,2015-06-30,4085,Van,2007,Toyota,Sienna,XLE 7-Passenger,Mini-Van,106484,1,NA
17219,C,2013-04-24,8240,2015-06-04,3845.91,Car,2008,Pontiac,G6,GT,Sedan,81647,1,NA
33246,B,2014-02-14,6825,2015-01-15,4878.5,Car,2011,Hyundai,Accent,GLS,Sedan,30780,1,FWD
29373,B,2013-10-24,11750,2015-11-03,7678.72,Truck,2008,Chevrolet,Silverado 1500,Work Truck,Pickup,78032,1,4X2
18286,B,2014-06-18,9545,2015-08-06,5708.87,Car,2007,Toyota,Camry Hybrid,Base,Sedan,83830,1,FWD
12440,C,2011-09-23,8675,2015-04-03,2830.2,Car,2005,Mitsubishi,Eclipse,GT,Hatchback,53265,1,NA
12090,A,2014-06-18,8640,2015-05-14,5423.7,SUV,2008,Mitsubishi,Endeavor,LS,SUV,74897,1,FWD
13882,D,2012-09-12,8340,2015-04-15,3821.19,Car,2007,Chevrolet,Impala,LT,Sedan,121593,1,NA
29007,C,2013-03-01,8550,2015-01-29,5207.11,Car,2006,Toyota,Corolla,S,Sedan,95854,1,NA
2899,B,2013-12-03,5200,2015-04-01,3695.68,Car,2008,Chevrolet,Aveo,LS,Sedan,99203,1,FWD
32649,C,2013-05-23,7340,2015-04-14,1880,Car,2008,Pontiac,G6,Value Leader,Sedan,91742,1,FWD
17730,C,2013-11-12,10240,2015-11-25,5549,Car,2009,Toyota,Camry,SE,Sedan,104942,1,FWD
12781,B,2012-12-27,6625,2015-09-18,1762,Van,2006,Pontiac,Montana SV6,Base,Mini-Van,70579,1,FWD
29399,C,2013-11-12,6075,2015-09-24,1554,Car,2008,Chevrolet,Cobalt,LS,Sedan,90464,1,FWD
29081,B,2013-04-16,8740,2015-05-05,6077,Truck,2006,Chevrolet,Silverado 1500,Work Truck,Pickup,85668,1,NA
34954,A,2014-10-31,10500,2015-12-02,6147,Car,2013,Hyundai,Elantra,GLS,Sedan,40026,1,FWD
4876,B,2012-04-03,8210,2015-02-03,3808,Car,2007,Saturn,Aura,XE,Sedan,120674,1,NA
22051,C,2012-03-22,7875,2015-01-27,3402,SUV,2006,Dodge,Durango,SXT,SUV,98308,1,NA
30282,B,2012-06-25,7440,2015-07-22,3272,Car,2009,Volkswagen,Jetta,SE,Sedan,97435,0,NA
31863,B,2014-11-25,11125,2015-12-03,8334,Car,2009,Ford,Flex,SEL,Wagon,94991,1,AWD
4386,C,2015-02-17,10230,2015-12-30,6997,SUV,2012,Chevrolet,Equinox,LS,SUV,85455,1,FWD
7578,B,2014-05-28,9060,2015-06-03,5759,Car,2010,Kia,Optima,LX,Sedan,70890,1,FWD
5800,C,2013-01-24,6250,2015-09-22,2156.71,Van,2005,Chrysler,Town and Country,Touring,Mini-Van,90815,1,NA
29141,B,2013-05-22,4750,2015-11-25,1087,Car,2007,Chrysler,PT Cruiser,Touring,Wagon,66665,1,FWD
22698,C,2012-10-24,10700,2015-07-21,6924.41,Car,2011,Nissan,cube,1.8 S,Wagon,43570,1,NA
30625,B,2013-01-09,8740,2015-11-25,2382,Car,2011,Chevrolet,Malibu,LS Fleet,Sedan,98212,1,NA
33011,B,2013-11-07,8900,2015-03-10,5828.5,Car,2011,Chevrolet,Impala,LT Fleet,Sedan,80084,1,FWD
31564,A,2014-05-13,10825,2015-09-17,3816.99,Car,2008,Lincoln,MKZ,Base,Sedan,77485,1,FWD
11814,C,2014-02-21,7395,2015-07-01,3607.42,Car,2009,Pontiac,Vibe,1.8L,Wagon,98684,1,FWD
34724,A,2014-05-14,11075,2015-11-25,1982,Car,2006,Cadillac,STS,V6,Sedan,52283,1,RWD
23236,B,2013-03-12,7340,2015-03-10,1823.01,Car,2007,Chevrolet,Malibu,LS,Sedan,77285,1,NA
29182,B,2013-06-27,6240,2015-09-17,209,Car,2007,Buick,LaCrosse,CX,Sedan,97943,1,FWD
32924,C,2013-10-07,7500,2015-11-24,1855.2,Car,2006,Chevrolet,Impala,LT,Sedan,97958,1,FWD
32279,B,2012-10-16,10140,2015-01-22,2136.56,Car,2004,MINI,Cooper,S,Hatchback,38626,0,NA
27790,C,2012-12-18,6140,2015-03-05,2976.02,Car,2005,Nissan,Altima,2.5 S,Sedan,85684,1,NA
20380,A,2011-11-16,7675,2015-01-23,4696,SUV,2006,Jeep,Liberty,Sport,SUV,65529,1,NA
33131,C,2014-01-06,7700,2015-03-12,708.5,Car,2008,Ford,Fusion,I4 SE,Sedan,81614,1,FWD
4614,C,2011-10-19,5395,2015-03-17,2918,Truck,2005,Chevrolet,Silverado 1500,Base,Pickup,142064,1,NA
9350,B,2013-08-28,10860,2015-04-21,8812.5,Truck,2007,Dodge,Ram Pickup 1500,SLT,Pickup,101012,1,RWD
19557,C,2013-09-05,9140,2015-09-17,6296.55,SUV,2005,Nissan,Pathfinder,SE,SUV,82023,1,4WD
5296,B,2012-09-11,8240,2015-08-12,1318.92,Car,2005,Mazda,Mazda3,i,Sedan,99837,1,NA
19401,C,2013-06-05,8930,2015-07-23,4836,Car,2007,Toyota,Camry,CE,Sedan,85704,1,FWD
3501,A,2014-03-27,8440,2015-09-09,5029.71,Van,2008,Dodge,Grand Caravan,SXT,Mini-Van,99840,1,FWD
8529,B,2012-03-14,9775,2015-05-19,3623,Car,2008,Nissan,Altima,2.5 S,Sedan,120752,1,NA
8427,B,2011-11-08,4675,2015-09-15,70,SUV,2001,Dodge,Durango,Sport,SUV,143581,1,NA
14081,B,2012-11-28,5340,2015-06-17,2592.9,SUV,2004,Buick,Rainier,CXL,SUV,90086,1,NA
35180,B,2013-12-19,9340,2015-11-18,2552.5,SUV,2005,Jeep,Grand Cherokee,Limited,SUV,88935,1,4WD
2494,C,2013-09-17,8540,2015-06-03,4426.95,Car,2010,Ford,Fusion,SE,Sedan,75399,1,FWD
27086,C,2014-06-12,9440,2015-09-09,6219.3,SUV,2009,Dodge,Nitro,SE,SUV,83115,1,4X4
26739,C,2013-12-04,7140,2015-06-09,2942.72,Car,2007,Mercury,Grand Marquis,LS,Sedan,67009,1,RWD
30669,D,2013-01-31,6050,2015-12-31,177.44,SUV,2006,Saturn,Vue,Base,SUV,90121,1,NA
32919,B,2013-10-03,6040,2015-02-19,2348.52,SUV,2005,Dodge,Durango,ST,SUV,83193,1,RWD
12291,B,2014-11-05,10200,2015-05-08,9170,SUV,2006,Chevrolet,Tahoe,LT,SUV,101666,1,4WD
17427,B,2013-07-31,7040,2015-07-02,3681.53,Car,2010,Kia,Rio,LX,Sedan,41862,1,FWD
26879,C,2014-02-27,8040,2015-05-21,668.1,Car,2010,Chrysler,Sebring,Touring,Sedan,86413,1,FWD
6116,C,2013-05-15,6685,2015-05-26,1826,SUV,2004,Chevrolet,TrailBlazer,LS,SUV,96779,1,NA
9911,B,2014-06-25,9395,2015-01-26,7583,SUV,2009,Dodge,Journey,SXT,SUV,83199,1,FWD
27326,B,2014-12-30,9845,2015-10-28,8104.5,Car,2012,Honda,Accord,SE,Sedan,84413,1,FWD
10701,C,2012-10-31,4840,2015-05-21,540,Car,2005,Hyundai,Accent,GLS,Hatchback,132291,1,NA
35236,B,2014-02-05,7365,2015-02-23,5483,Car,2010,Chevrolet,Impala,LT,Sedan,93445,1,FWD
28556,C,2012-05-01,8280,2015-02-05,5085.8,Car,2009,Dodge,Avenger,SE,Sedan,70621,1,NA
3967,B,2014-07-08,12775,2015-02-04,8222.18,SUV,2009,Chevrolet,Traverse,LT,SUV,96755,1,FWD
23007,B,2013-01-07,11190,2015-01-13,5073.5,SUV,2010,Ford,Escape,XLT,SUV,83896,1,AWD
31378,A,2014-03-03,11190,2015-01-15,7323.1,Car,2012,Hyundai,Elantra,GLS,Sedan,40781,1,FWD
23885,C,2013-09-05,8040,2015-07-14,3903.1,Car,2006,Buick,Lucerne,CX,Sedan,76898,1,FWD
5803,B,2013-01-24,7050,2015-02-17,3896,Car,2008,Chevrolet,Cobalt,LS,Coupe,95646,1,NA
32462,A,2013-02-05,5190,2015-03-31,1192.34,Car,2008,Chrysler,PT Cruiser,Base,Wagon,50890,0,NA
122,D,2011-09-28,5700,2015-01-22,333,Car,2005,Chevrolet,Malibu,Base,Sedan,88309,1,NA
29388,B,2013-11-05,8545,2015-03-26,6241,Car,2008,Chevrolet,Impala,LTZ,Sedan,87402,1,FWD
17011,A,2013-01-24,8040,2015-11-11,3239,SUV,2009,Dodge,Journey,SE,SUV,67871,1,NA
23251,C,2013-03-19,6340,2015-04-28,2359.95,Car,2008,Kia,Spectra,EX,Sedan,90049,1,NA
13981,B,2012-10-19,5875,2015-09-24,1566,Car,2003,Mercury,Grand Marquis,LS Premium,Sedan,83377,1,NA
27046,B,2014-05-29,10240,2015-01-08,6258.1,Car,2009,Ford,Fusion,V6 SEL,Sedan,89825,1,FWD
30547,C,2012-11-30,10575,2015-11-12,5023,Car,2008,Hyundai,Tiburon,GT,Hatchback,72948,0,NA
9919,C,2014-07-01,8540,2015-09-01,5330,Car,2005,Honda,Accord,EX w/Leather,Sedan,95508,1,FWD
33453,C,2014-05-06,4850,2015-12-09,2138.05,Car,2005,Nissan,Maxima,3.5 SE,Sedan,90183,1,FWD
18005,B,2014-03-13,8320,2015-11-04,3268.11,Car,2007,Mitsubishi,Eclipse Spyder,GT,Convertible,80844,1,FWD
10693,A,2012-10-25,10570,2015-04-09,6736.91,SUV,2008,Ford,Edge,SEL,SUV,82095,1,NA
12898,B,2013-05-23,8140,2015-03-06,4753,SUV,2004,Ford,Explorer,XLT,SUV,84881,1,AWD
14104,B,2012-12-11,9275,2015-05-13,1646.85,Car,2004,BMW,3 Series,325i,Sedan,83721,1,NA
14779,C,2013-09-19,6040,2015-08-04,4981.86,SUV,2006,GMC,Envoy,SLE,SUV,94200,1,RWD
35319,C,2014-04-18,7540,2015-01-15,3215,Car,2008,MINI,Cooper,Base,Hatchback,87858,1,FWD
18765,C,2012-01-26,8200,2015-04-30,3647,Car,2009,Chevrolet,Malibu,LS Fleet,Sedan,110701,1,NA
6489,A,2013-08-29,6750,2015-03-17,5511.61,Car,2007,Ford,Focus,ZX4 S,Sedan,48384,1,FWD
29617,B,2014-03-18,7770,2015-10-29,3920.2,Car,2008,Nissan,Sentra,2,Sedan,83939,1,FWD
20061,B,2014-06-24,8740,2015-03-24,7590,Car,2011,Scion,xB,Base,Wagon,99714,1,FWD
17267,C,2013-05-15,6040,2015-02-19,3565.5,Car,2005,Mercury,Grand Marquis,LS Premium,Sedan,88787,1,NA
19385,B,2013-05-29,7725,2015-04-30,4262,Car,2008,Pontiac,G6,GT,Sedan,89576,1,FWD
32575,A,2013-04-11,11035,2015-09-08,5889.84,SUV,2006,Lincoln,Navigator,Luxury,SUV,86007,1,NA
35448,B,2014-08-27,7440,2015-05-19,5317.6,SUV,2008,Ford,Escape,XLT,SUV,75405,1,FWD
17066,C,2013-02-20,6740,2015-12-02,2405.5,SUV,2005,Buick,Rendezvous,CX,SUV,89922,1,NA
32227,B,2012-08-29,6415,2015-11-24,1682,SUV,2005,Ford,Escape,XLT,SUV,100183,1,NA
29887,B,2014-08-07,6150,2015-08-27,1047,Car,2006,Pontiac,G6,Base,Sedan,92821,1,FWD
3225,B,2014-02-06,8940,2015-11-03,3507.43,SUV,2006,Jeep,Commander,Base,SUV,84857,1,4WD
